"['director Robert Redford', 'co-stars Catherine McCormack', 'one-time prot\xc3\xa9g\xc3\xa9 Tom', 'Central Intelligence Agency', 'human rights activist', 'Nathan Muir', 'Brad Pitt', 'espionage thriller', 'veteran spy', 'Spy Game', 'Tony Scott', 'River Runs', 'Communist jail', 'close friends', 'bad blood']","""Race Against Time"""," ""Traitorous Spies/Double Agents"""," ""Behind the Iron Curtain"""," ""Mentors"""," ""Political Unrest"""," ""Political Corruption""",,
"['interesting espionage movie', 'anti-Red China plot', 'Kremlin Letter', 'American agents', 'double agents', 'code names', 'good performances', 'switchbacks', 'treason', 'betrayal']","""Behind the Iron Curtain"""," ""Conspiracies"""," ""Traitorous Spies/Double Agents""",,,,,
"['Bob Hope Chrysler', 'Chrysler Theatre', 'two-part Chrysler Theatre', 'secret agent Kurt', 'Signe Hasso', 'cold war secrets', 'European movie houses', 'TV drama', 'British spy', 'living counterpart', 'uncut form']","""Behind the Iron Curtain""",,,,,,,
"['technician John Savage', 'enemy territory', 'Jan Rubes et.', 'terrorist killing', 'reluctant bosses', 'Marthe Keller', 'Ed Lauter', 'Robert Littell', 'Christopher Plummer', 'Nicholas Campbell', 'search-and-destroy mission', 'Arthur Hill', 'solid cast']","""Out For Revenge"""," ""Behind the Iron Curtain"""," ""Assassination Plots"""," ""Political Corruption"""," ""Terrorism"""," ""Traitorous Spies/Double Agents""",,
"['wily KGB agent', 'great production design', 'Nikolai', 'Jerzy Skolimowski', 'fancy footwork', 'Isabella Rossellini', 'Gregory Hines', 'Mikhail Baryshnikov', 'Helen Mirren', 'star appeal', 'thinly-stretched tale', 'powerful grace', 'excellent moments']","""Behind the Iron Curtain"""," ""Dancer's Life""",,,,,,
"['cia agent', 'CIA Agent Russell', 'alcoholic book editor', 'bargain-basement publishing house', 'cynical Russian physicist', 'Russian book editor', 'Western world respond', 'nuclear arms race', 'old Cold War', 'detailed notebooks', 'Scott Blair', 'new Russia', 'boozy holiday', 'Sean Connery', 'book dealers', 'acerbic words', 'Roy Scheider', 'Great Britain', 'Michelle Pfeiffer', 'Mac McDonald', 'Russian rockets', 'nuclear threat', 'Klaus-Maria Brandauer', 'deadly chapter', 'James Fox', 'Katya', 'Dante']","""Behind the Iron Curtain"""," ""Interracial/Cross-Cultural Romance""",,,,,,
"['scientist James Bower', 'Cold War thriller', 'CIA agent Adam', 'filmmaker Jean-Luc Godard', 'rare dramatic turn', 'Russian intelligence agent', 'small supporting role', 'Montgomery Clift', 'Dr. Saltzer', 'Peter Heinzman', 'Roddy McDowall', 'top-secret material', 'Hannes Messemer', 'Russian scientist', 'screen appearance', 'Hardy Kruger', 'American comrades', 'Macha Meril', 'official mission', 'East Germany', 'American hands']","""Behind the Iron Curtain""",,,,,,,
"['tragic Stalinist episode', 'French director Regis', 'major propaganda campaign', 'French wife Marie', 'romantic period drama', 'Azeri scriptwriter Rustam', 'Nikita Mikhalkov films', 'Alexei Golovin', 'well-known Russian filmmaker', 'famous French actress', 'Sandrine Bonnaire', 'Oleg Menshikov', 'postwar restructuring', 'Marie dreams', 'Louis Gardel', 'Catherine Deneuve', 'communal apartment', 'son Serioja', 'long journey', 'native land', 'reality strikes', 'accomplished doctor', 'new life', 'Tension mounts', 'Sergei Bodrov', 'Gabrielle Develay', 'Kiev', 'people', 'Wargnier', 'Est-Ouest']","""Behind the Iron Curtain"""," ""Totalitarian States"""," ""Political Unrest""",,,,,
"['freedom-loving Albanian outlaws', 'lady Martine Carol', 'desperate escape attempt', 'Van Johnson', 'Tracy', 'soldier-of-fortune Carson', 'Herbert Lom', 'English-speaking appearances', 'political prisoner', 'James Wellard', 'Sean Connery', 'Iron Curtain']","""Behind the Iron Curtain"""," ""Daring Rescues"""," ""Totalitarian States""",,,,,
"['Yangtse Incident', 'Lieutenant Commander Kearns', 'Chinese Colonel Peng', 'American TV viewers', 'Communist takeover', 'Amethyst', 'Red bureaucracy', 'villainous behavior', 'British vessel', 'valiant crew', 'three-dimensional figure', 'Richard Todd', 'Great Wall', 'British government', 'Battle Hell', 'Akim Tamiroff']","""Behind Enemy Lines"""," ""Behind the Iron Curtain"""," ""Daring Rescues""",,,,,
"['smuggling nuclear weapons', 'fact-based spy thriller', 'agent John Preston', 'old-line anti-Commie paranoic', 'Russian agent Valeri', 'smuggling endeavor', 'Preston gathers', 'Frederick Forsyth', 'rogue spies', 'nuclear-weapon components', 'Pierce Brosnan', 'respective countries', 'secret agreement', 'titular protocol', 'Michael Caine', 'nuclear accident', 'potential breaking']","""Terrorism"""," ""Behind the Iron Curtain"""," ""Fighting the System"""," ""Race Against Time""",,,,
"['Irish organizer Deidre', 'international action thriller', 'weapons wrangler Spence', 'CIA officer Sam', 'electronics expert Gregor', 'Euro intelligence agent', 'Natascha McElhone', 'Stellan Skarsgard', 'Inevitable betrayals', 'Richard Weisz', 'John Frankenheimer', 'David Mamet', 'mysterious briefcase', 'Skip Sudduth', 'Seine shootout', 'Robert De Niro', 'J.D. Zeik', 'Sean Bean', 'Jean Reno', 'recon mission', 'true identity', 'driver Larry']","""Dishonor Among Thieves"""," ""Traitorous Spies/Double Agents""",,,,,,
"['Soviet prison camp', 'cynical British spy', 'original televised version', 'Mickey Almon', 'daring escape', 'made-for-TV thriller', 'KGB scheme', 'ten-year sentence', 'Soviet prisoners', 'rough-hewn gloves', 'stinking hole', 'foreign prisoners', 'entire intrigue', 'David Keith', 'international tournament', 'Robert Ludlum', 'scientific research', 'train bound', 'Malcolm McDowell', 'Bitter Harvest', 'Bourne Identity', 'supply train', 'care package', 'Roger Young', 'TV movies']","""Behind the Iron Curtain"""," ""Escape From Prison""",,,,,,
"['heiress Glenne Headly', 'film farce Bedtime', 'Dirty Rotten Scoundrels', 'gullible wealthy women', 'Caine vie', 'Michael Caine', 'Marlon Brando', 'David Niven', 'Shirley Jones', 'Steve Martin', 'international con artists']","""Cons and Scams"""," ""Assumed Identities"""," ""Dishonor Among Thieves""",,,,,
"['grifter Harry Fabian', 'physically grotesque Phil', 'underworld kingpin Kristo', 'wrestling great Gregorius', 'steering unsuspecting customers', 'Helen Googie Withers', 'Francis L. Sullivan', 'Jules Dassin', 'Richard Widmark', 'seedy nightclub', 'Herbert Lom', 'girlfriend Mary', 'Gene Tierney', 'professional wrestling', 'Silver Fox', 'financial backing', 'upcoming opponent', 'dark symbolism', 'high price', 'Mike Mazurki']","""Cons and Scams"""," ""Dishonor Among Thieves""",,,,,,
"['Kaspar Hauser', 'Director Peter Sehr', 'real baby heir', 'kind professor Daumer', 'rival countries increases', 'newborn heir', 'brother Ludwig', 'Baden', 'missing heir', 'enigmatic characters', 'German history', 'Duke Karl', 'Werner Herzog', 'civilized life', 'title character', 'real son', 'straightforward tale', 'political intrigue', 'early morning', 'wicked game', 'young boy', 'mysterious man', 'costume drama', 'leading character', 'young man', 'film', 'Bavarians', 'throne', 'Nuremberg', 'pawn']","""Conspiracies"""," ""Crowned Heads"""," ""Switched at Birth""",,,,,
"['Wyatt Earp', 'town marshal', 'high-energy action adventure', 'friend Doc Holliday', 'stage actress Josephine', 'Earp brothers', 'OK Corral shoot-out', 'William A. Fraker', 'Thomas Haden Church', 'brothers Virgil', 'director George P.', 'Billy Bob Thornton', 'delivers solid performances', 'Wyatt returns', 'challenges Wyatt', 'Tombstone citizens', 'Cowboys', 'Virgil attempts', 'U.S. marshal', 'Val Kilmer', 'historical fact', 'law enforcement', 'brutal outlaws', 'Dana Delany', 'Sam Elliot', 'Kurt Russell', 'angry mob', 'laudanum-addicted wife', 'Michael Biehn', 'Johnny Ringo']","""Feuds"""," ""Sheriffs and Outlaws"""," ""Taming the West""",,,,,
"['Larson', 'Curdy convinces Larson', 'Lars Larson', 'Larson notices']","""Switched at Birth"""," ""Miscarriage of Justice""",,,,,,
"['Sayward Luckett Wheeler', 'Pulitzer Prize-winning novel', 'Awakening Land', 'James Lee Barrett', 'poverty-stricken Pennsylvania Lucketts', 'director Boris Sagal', 'Actress/choreographer Marge Champion', 'poetic Massachussetts lawyer', 'Emmy Award nominations', 'proper speech patterns', 'Hal Holbrook', 'Conrad Richter', ""Liam O'Brien"", 'Elizabeth Montgomery']","""Taming the West""",,,,,,,
"['art-world denizen Anna', 'director Louis Malle', 'obsessive sexual relationship', 'screenwriter David Hare', 'seemingly passionless man', 'beloved older brother', 'melancholy Anna', 'frank sex scenes', 'son Martyn', 'Stephen Flemming', 'Miranda Richardson', 'Josephine Hart', 'Juliette Binoche', 'English politician', 'up-and-coming member', 'Rupert Graves', 'Jeremy Irons', 'erotic drama', 'palpable air', 'spare novel', 'intense liaisons', 'successsful journalist', 'loving wife', 'new girlfriend', 'Damaged people', 'uncut version', 'Leslie Caron', 'Oscar nomination', 'theatrical release']","""Self-Destructive Romance"""," ""Infidelity"""," ""Love Triangles"""," ""Wolf in Sheep's Clothing""",,,,
"[""O'Quinn"", ""Terry O'Quinn"", 'stepfather many times', 'Jill Schoelen co-star', 'suspense veteran Donald', 'unsettling chiller', 'adroit witches', 'widowed women', 'new wife', 'Shelley Hack', 'lesser sequel', 'latest wife', 'different states']","""Assumed Identities"""," ""Woman In Jeopardy"""," ""Serial Killers"""," ""Treacherous Spouses"""," ""Wolf in Sheep's Clothing""",,,
"['director Sebastian Schipper', 'Spanish club-goer Victoria', 'stunning thriller', 'Berlin natives', 'Franz Rogowski', 'prison Boxer', 'Frederick Lau']","""Bank Robbery"""," ""Crime Gone Awry"""," ""Wolf in Sheep's Clothing""",,,,,
"['director Lance Daly', 'British medical student', 'Tribeca Film Festival', 'Taraji P. Henson', 'Martin Blake', 'dangerous road', 'arrogant man', 'shaky ground', 'Riley Keough', 'kidney infection', 'Orlando Bloom', 'beautiful teenager', 'United States', 'Southern California', 'Rob Morrow', 'steady supply', 'J.K. Simmons', 'world premiere', 'good looks', 'Michael Pe\xc3\xb1a', 'Good Doctor', 'Diane', 'superiors']","""Blackmail"""," ""Doctors and Patients"""," ""Obsessive Quests"""," ""Schemes and Ruses"""," ""Wolf in Sheep's Clothing""",,,
"['filmmaker Catherine Breillat', 'oft-married Bluebeard', 'aka Bluebeard', 'especially attractive quarry', 'Berlin International Film', 'Lola Giovannetti', 'Barbe Bleue', 'Lola Cr\xc3\xa9ton', 'Marilou Lopes-Benites', 'new spin', 'multileveled drama', 'ancient story', 'older sister', 'terrible joy', 'world premiere', 'normal couple']","""Dangerous Attraction"""," ""Serial Killers"""," ""Wolf in Sheep's Clothing"""," ""Woman In Jeopardy""",,,,
"['young man', 'Elvis', 'Pastor David Sandow', 'Gael Garc\xc3\xada Bernal', 'older brother Paul']","""Fathers and Sons"""," ""Members of the Clergy"""," ""Wolf in Sheep's Clothing""",,,,,
"['mysterious Craigslist ad', 'remote mountain setting', 'Patrick Brice', 'one-day job', 'psychological thriller', 'strange behavior', 'Aaron', 'Mark Duplass']","""Mind Games"""," ""Misfits and Outsiders"""," ""Mysterious Strangers"""," ""Wolf in Sheep's Clothing""",,,,
"['highly trained army', 'incidental humor increase', 'behind-the-lines reconnaissance mission', 'daring group', 'bank robbers', 'Jack Hawkins', 'similar stunts', 'military depot', 'devoted service', 'army officers']","""Bank Robbery""",,,,,,,
"['recluse Paul Bartel', 'Fabrice Du Welz', 'singer Marc Stevens', 'Texas Chainsaw Massacre', 'deeply disturbed woodsmen', 'increasingly menacing host', 'remote retirement home', 'skittish local promises', 'disturbed recluse', 'slow-burn riff', 'Laurent Lucas']","""Survival in the Wilderness"""," ""Wolf in Sheep's Clothing""",,,,,,
"['dim-witted armored-car driver', 'eccentric hit man', 'Kate McKinnion co-stars', 'Zach Galifianakis', 'massive heist', 'criminal accomplice', 'seductive co-worker', 'Jared Hess']","""Bank Robbery""",,,,,,,
"['high-school hockey star', 'tragic car accident', 'athlete Chris Pratt', 'Screenwriter Scott Frank', 'Joseph Gordon-Levitt', 'unlikely ally', 'bank robbers', 'crack team', 'directorial debut', 'Jeff Daniels', 'onetime puck-slinger', 'Minority Report', 'original screenplay', 'local bank', 'criminal enterprise']","""Bank Robbery"""," ""Dishonor Among Thieves"""," ""Small-Town Life""",,,,,
"['filmmaker Hal Hartley', 'Robert John Burke', 'major league shortstop', 'best friend Martin', 'long-lost father', 'McCabe paterfamilias']","""Sibling Relationships"""," ""Fathers and Sons"""," ""Obsessive Quests"""," ""Bank Robbery"""," ""Haunted By the Past"""," ""Suburban Dysfunction""",,
"['New York City', 'Marx -style glasses', 'social security checks', 'fatal heart attack', 'colorful news story', 'Lee Strasberg', 'eccentric robbery', 'bank robbery', 'Art Carney', 'obnoxious children', 'small apartment', 'George Burns', 'senior citizens', 'dull life', 'park bench', 'whirlwind excursion', 'criminal history', 'amateur criminals', 'new spring', 'Las Vegas', 'Joe', 'Willie']","""Unlikely Criminals"""," ""Fish Out of Water"""," ""Bank Robbery"""," ""Golden Years""",,,,
"['wildly offbeat horror', 'Nico Le Phat', 'rowdy dance club', 'Tribeca Film Festival', 'broken plastic dolls', 'North American premiere', 'Christmas Eve', 'Yasmine tags', 'twentysomethings Bart', 'dangerous netherworld', 'Olivier Barthelemy', 'Phat Tan', 'Roxane Mesquida', 'Leila Bekhti', 'Ladj Ly', 'ramshackle mansion', 'good time', 'Vincent Cassel', 'sexy girl', 'subnormal handyman', 'pregnant wife', 'guys']","""Mind Games"""," ""Femmes Fatales"""," ""Wolf in Sheep's Clothing""",,,,,
"['Jesse James', 'revisionist dime novelists', 'expensive Technicolor feature', 'Robin Hood image', 'Henry Fonda', 'Tyrone Power', 'greedy railroad interests', 'glorious outsized fashion', 'standard whitewashed version', 'cowardly Bob Ford', 'Director Henry King', 'famous bank-robbery scene', 'plate glass window', 'Frank James', 'murderous thugs']","""Bank Robbery"""," ""Sibling Relationships""",,,,,,
"['robber John Dillinger', 'financially successful film', 'enterprising King Brothers', 'Screenwriter Philip Yordan', 'elaborate armored-car holdup', 'fictional moll Helen', 'usual crime-flick paces', 'Elisha Cook Jr.', 'Broadway triumph Anna', 'Academy Award nomination']","""Bank Robbery"""," ""Rise To Power""",,,,,,
"['director Dominic Sena', 'photographer Carrie Laughlin', 'debut feature film', 'Natural Born Killers', 'serial killer topic', 'serial killing', 'Terrence Malick', 'serial murders', 'yuppie couple', 'moral bankruptcy', 'Oliver Stone', 'Michelle Forbes', 'David Duchovny', 'travel tome', 'Brian Kessler', 'childlike na\xc3\xaff', 'Juliette Lewis', 'cross-country tour', 'driving expenses', 'fresh start', 'new book', 'murder sites']","""Lovers on the Lam"""," ""Serial Killers"""," ""Wolf in Sheep's Clothing""",,,,,
"['New Jersey housewife', 'Laney Brooks', 'successful husband Bruce', 'Laney copes', 'Sarah Silverman', 'reckless indulgence', 'picturesque life', 'Josh Charles', 'Adam Salky', 'young age', 'unflinching drama']","""Alcoholism"""," ""Crumbling Marriages"""," ""Drug Addiction"""," ""Parenthood"""," ""Suburban Dysfunction""",,,
"['numerous award nominations', 'strong box office', 'inept bachelors', 'young infant', 'unexpected lesson', 'adorable infant', 'clueless Pierre', 'French comedy', 'American remake', 'best father']","""Parenthood""",,,,,,,
"['Sean Connery', 'director Jean-Jacques Annaud', 'Sherlock Holmes-esque Franciscan', 'century murder-mystery thriller', 'secluded Benedictine Abbey', 'Adson von Melk', 'F. Murray Abraham', 'British Academy Awards', 'Umberto Eco', 'best-selling novel']","""Amateur Sleuths"""," ""Members of the Clergy"""," ""Murder Investigations""",,,,,
"['shy radio telescope', 'makeshift radio telescope', 'isolated Mexican village', 'underground alien complex', 'David N. Twohy', 'Charlie Sheen', 'regular signals', 'alien transmissions', 'Zane Ziminski', 'Lindsay Crouse']","""Evil Aliens"""," ""Heroic Mission"""," ""Amateur Sleuths"""," ""Assumed Identities""",,,,
"['Green Street', 'Matt Buckner', 'Green Street Hooligans', 'British Steve Dunham', 'Green Street Elite', 'British director Lexi', 'United football club', 'violent football fandom', 'debut feature film', 'Southwest Film Festival', 'brother Pete', 'dangerous pleasures', 'opportune moment', 'Claire Forlani', 'journalism student', 'dorm room', 'Charlie Hunnam', 'Great Britain', 'American abroad', 'Elijah Wood', 'powerful drama', 'sister Shannon', 'British football', 'inexperienced fighter', 'passionate fans', 'Marc Warren', 'easy way', 'British world', 'undercover piece', 'Jury Prize']","""Americans Abroad"""," ""Soccer Players"""," ""Street Gangs""",,,,,
"['walks Laura Hunt', 'TV version Laura', 'cinematographer Lucien Ballard', 'director Otto Preminger', 'socialite Shelby Carpenter', 'cameraman Joseph LaShelle', 'columnist Waldo Lydecker', 'Clifton Webb', 'director Rouben Mamoulien', 'detective Mark McPherson', 'enigmatic Laura', 'film noir unfold', 'Tough New York', 'superbly bitchy peformance', 'haunting musical score', '88-minute running time', 'veteran Broadway star', 'backstage intrigues', 'Vera Caspary', 'suspense novel', 'complex series', 'Gene Tierney', 'chief suspects', 'title character', 'Dana Andrews', 'sheer enjoyment', 'Judith Anderson', 'Vincent Price', 'David Raskin']","""Femmes Fatales""",,,,,,,
